emp_no,first_name,last_name,birth_date
443118,Saeed,Angel,1954-02-16
443121,Valdiodio,Goldhammer,1954-12-08
443140,Feixiong,Pramanik,1953-12-17
443156,Hinrich,Wixon,1952-04-26
443160,Paloma,Vuskovic,1954-11-07
443182,Heather,Luca,1952-10-03
443184,Fai,Rusterholz,1953-10-17
443195,Manton,Bratten,1952-02-24
443204,Lalit,Schapiro,1952-05-10
443206,Marco,Oppitz,1954-06-18
443208,Nakhoon,Nilsson,1952-08-21
443215,Masato,Giarratana,1954-03-17
443218,Xiahua,Noriega,1954-11-22
443228,Mohammad,Gecseg,1955-10-18
443233,Nahla,Heuter,1955-08-15
443240,Billie,Gimbel,1952-07-30
443270,Vasiliy,Chvatal,1952-02-10
443283,Aluzio,Mamelak,1955-12-05
443297,Krister,Egerstedt,1953-02-24
443303,Nadjib,Fadgyas,1953-06-09
443306,Mechthild,Sifakis,1954-09-18
443307,Alagu,Bennis,1955-03-13
443320,Kenton,Bugrara,1952-07-20
443325,Rasiah,Stanger,1953-09-11
443332,Leandro,Birsak,1954-04-23
443349,Pantung,Lorch,1954-02-01
443390,Arfst,Marwedel,1952-11-01
443404,Xiaoheng,Feldhoffer,1952-04-11
443409,Elliott,Krybus,1953-03-10
443411,Behnaam,Bahi,1955-11-12
443415,Murthy,Oxman,1955-06-18
443419,Kazuyasu,Ernst,1953-12-05
443449,Vasiliy,Hasenauer,1953-09-29
443450,Shawna,Denti,1953-05-31
443457,Kazuhisa,Demke,1953-05-16
443470,Valeri,Murtha,1954-10-07
443510,Martial,Poupard,1954-05-18
443554,Yolla,Klyachko,1953-10-26
443557,Ute,Androutsos,1953-10-20
443562,Zorica,Panwar,1955-08-08
443571,Siddarth,Garrabrants,1955-09-03
443573,Sanjiv,Rosiles,1955-05-11
443591,Haldun,Lamparter,1954-09-28
443592,Dante,Wursthorn,1952-07-08
443617,Hercules,Molberg,1953-10-10
443634,Conor,Cusworth,1954-12-15
443637,Mohua,Guenter,1952-12-18
443640,Martine,Rosaz,1952-11-28
443647,Serif,Feldmann,1952-12-10
443666,Bluma,Cherinka,1954-08-10
443676,Masasuke,Gide,1952-03-15
443677,True,Parfitt,1954-09-19
443686,Tokuyasu,Polajnar,1953-12-17
443696,Henk,Douceur,1955-01-08
443710,Margo,Stille,1955-02-06
443713,Susumu,Besancenot,1952-04-11
443715,Arif,Schonegge,1952-04-13
443717,Hugh,Erdi,1953-03-18
443733,Volkmar,Welham,1952-05-17
443735,Boriana,Guenter,1955-12-26
443737,Kazuhisa,Zolotykh,1953-01-22
443738,Genki,Decleir,1954-09-10
443747,Sorina,Genther,1952-04-12
443752,Chinhyun,Rosiles,1953-04-21
443759,Branimir,Comte,1955-02-24
443762,Masamitsu,Suomi,1954-11-02
443766,Van,Peot,1953-10-08
443797,Nirmal,Armand,1954-03-16
443801,Yefim,Gopalakrishnan,1952-02-18
443823,Chaitali,Axelband,1952-12-26
443829,Taiji,Baez,1952-09-06
443836,Teruyuki,Swiss,1952-11-10
443838,Rimon,McClure,1952-11-17
443840,Oguz,Fairtlough,1955-05-04
443846,Uwe,Junet,1954-01-08
443847,Leucio,Ligten,1953-09-15
443878,Oksana,Sifakis,1953-08-16
443909,Fumiya,Detkin,1954-05-09
443917,Amstein,Lores,1952-05-26
443924,Tooru,Luca,1955-05-04
443925,Franziska,Jenevein,1955-10-03
443927,Geoffrey,Codenie,1954-03-24
443928,Navid,Zschoche,1955-03-11
443930,Pramod,Schaft,1955-11-06
443942,Kwan,Heystek,1953-01-15
443945,Shimshon,Meriste,1954-02-25
443967,Valery,Nourani,1954-10-08
443971,Dannz,Schreiter,1954-08-26
443979,Wayne,Oaver,1954-12-11
443980,Sibyl,Geffroy,1953-09-08
443986,Munenori,Tischendorf,1953-05-23
443996,JiYoung,Suomi,1955-10-06
444004,Adit,Baig,1952-09-24
444034,Jackson,Bernardeschi,1955-10-17
444039,Kasidit,Redmiles,1952-10-12
444052,Shuky,Brobst,1954-07-09
444054,Prodip,Godskesen,1954-12-23
444060,Niteen,Deyuan,1952-10-15
444061,Gal,Merks,1954-07-25
444094,Radhakrishnan,Alvarado,1953-03-06
444108,Ung,McClure,1954-09-24
444121,Takahito,Harllee,1954-09-20
444136,Qunsheng,Straney,1953-08-26
444141,Kokou,Coombs,1952-03-04
444148,Jamaludin,Wendorf,1953-06-13
444151,Nahum,Avouris,1955-05-10
444152,Nahum,Nastansky,1954-03-19
444163,Uriel,Gente,1954-03-01
444167,Tremaine,Malabarba,1955-02-18
444173,Steve,Matteis,1955-10-19
444183,Divier,Provine,1952-12-01
444188,Ramachenga,McClure,1952-09-24
444201,Yuichiro,Constantine,1955-05-16
444203,Parke,Stassinopoulos,1955-03-06
444209,Bluma,Shumilov,1953-11-06
444212,Van,Porotnikoff,1953-02-17
444223,Krisda,Ramsay,1955-03-31
444274,Bokyung,Uludag,1953-07-03
444283,Boriana,Luke,1952-11-16
444286,Kien,Lamba,1955-07-07
444299,Moie,Cyre,1953-04-22
444312,Baocai,Polajnar,1955-01-21
444353,Mansur,Zeilberger,1955-06-27
444370,Masanao,Genin,1952-08-17
444373,Sastry,Hitomi,1954-10-11
444374,Shigehito,Swen,1953-02-17
444379,Atreye,Ranka,1953-01-21
444380,Gor,Conta,1954-03-06
444388,Gudjon,Flexer,1955-12-24
444396,Make,Highland,1953-09-22
444420,Gita,Ramsay,1952-06-30
444421,Chaoyi,Tsunoo,1954-02-27
444435,Yahiko,Narwekar,1952-09-10
444447,Chuanti,Leuchs,1955-10-19
444450,Mohua,Terwilliger,1953-08-06
444483,Naraig,Rahimi,1952-12-03
444494,Hugo,Merle,1952-12-22
444496,Yuriy,Jording,1953-03-05
444501,Mostafa,Bernick,1955-08-19
444503,Koichi,Garnham,1953-05-27
444505,Hyuckchul,Auyong,1954-08-08
444508,Kaijung,Bahl,1955-06-16
444521,Lijie,Vecchi,1954-06-14
444551,Ipke,Gien,1954-10-31
444553,Nikolaus,Gluchowski,1954-05-11
444558,Ebru,Maliniak,1954-05-07
444560,Jeane,Kilgour,1953-03-05
444568,Valter,Kroll,1955-12-11
444575,Masaru,Thummel,1953-03-07
444590,Bouchung,Ranft,1953-01-01
444595,Masako,Papadias,1952-04-13
444605,Iara,Skafidas,1955-01-09
444621,Persi,Hardjono,1953-07-17
444626,Ingemar,Heiserman,1955-06-28
444641,Unal,Zallocco,1953-02-21
444650,Cristinel,Ghelli,1952-06-04
444659,Adit,Orsini,1953-07-21
444662,Huan,Olivero,1954-11-28
444664,Odysseas,Horswill,1952-04-03
444673,Taisook,Kruskal,1952-11-09
444687,Mokhtar,Braccini,1955-11-01
444691,Arunachalam,Boreale,1953-03-18
444694,Perry,Peac,1953-07-02
444697,Fuqing,Emden,1952-09-19
444707,Brewster,Huhdanpaa,1954-08-01
444720,Junichi,Rosin,1955-02-05
444722,Ibibia,Hiraishi,1954-10-07
444734,Shietung,Ertl,1952-06-25
444735,Phule,Hashii,1952-02-08
444736,Rosli,McClure,1954-08-07
444738,Takahira,Gargeya,1953-01-16
444742,Moriyoshi,Fadgyas,1953-11-24
444758,Waiman,Hashii,1954-06-15
444760,Kazuhiko,Brodie,1952-10-26
444771,Manton,Preusig,1955-03-09
444774,Remko,Benveniste,1953-05-14
444781,Kasturi,Castellani,1954-04-13
444814,Perry,Detkin,1953-05-21
444829,Shuji,Redmiles,1954-07-01
444830,Rasikan,Koprowski,1955-03-21
444832,Herbert,Conia,1953-08-11
444835,Mayumi,Seiwald,1952-09-22
444837,Hinrich,Ranka,1953-06-05
444853,Mahmut,Schoegge,1955-06-22
444858,Rosli,Fandrianto,1953-01-16
444867,Valter,Marshall,1952-11-18
444871,Shao,Suppi,1955-04-18
444882,Masoud,Cronau,1953-06-20
444892,Eishiro,Stafford,1952-09-24
444907,Sigeru,Manders,1953-12-17
444922,Jordanka,Naudin,1955-02-09
444934,Oddvar,Attimonelli,1955-05-24
444946,Toshimori,Erva,1952-07-12
444957,Anneke,Demeyer,1953-06-12
444978,Subbu,Poupard,1954-04-11
444979,Takahira,Iisaku,1955-02-04
444986,Masaki,Eldridge,1953-10-15
445010,Yuqun,Brobst,1952-06-02
445013,Douadi,Rodier,1952-03-03
445020,Renny,Ligten,1955-06-26
445023,Tadahiro,Dredge,1952-12-12
445026,Kitty,Kohling,1955-03-29
445035,Ugo,Brodal,1955-08-07
445039,Manu,Stemann,1952-02-29
445046,Hercules,Kusakari,1954-07-03
445050,Yongmin,Condotta,1952-06-22
445065,Sandeepan,Heinisuo,1954-09-27
445076,Limsoon,Holburn,1952-08-17
445077,Parke,Marquardt,1952-06-19
445080,Toshimi,Takanami,1953-10-16
445082,Gro,Iacovou,1955-09-08
445085,Chenxi,Chorvat,1953-12-04
445093,Masaru,Oskamp,1954-11-30
445102,Niteen,Baak,1954-01-05
445110,Heeju,Beerel,1954-07-14
445122,Brendon,Farrow,1953-06-23
445124,Mariusz,Comyn,1953-03-17
445126,Sedat,Sadowski,1953-08-07
445132,Yinlin,Bisiani,1952-06-26
445137,Uinam,Burnard,1953-11-04
445138,Janalee,Muhling,1953-10-30
445139,Yahiko,Oskamp,1952-07-17
445160,Rimli,Eiron,1955-02-26
445163,Saeed,Karunanithi,1954-02-21
445176,Berni,Leuchs,1953-03-04
445181,Steve,Ranft,1955-03-03
445182,Subhankar,Kitai,1952-09-15
445190,Nimmagadda,Millington,1954-08-25
445202,Gudjon,Sanella,1952-03-11
445210,Qingxiang,Biron,1953-09-13
445218,Gino,Decaestecker,1952-05-08
445220,Florina,Luft,1953-04-12
445223,Sachin,Ruemmler,1954-09-23
445228,Yucel,Pietracaprina,1952-12-11
445239,Ebru,Schapiro,1953-04-20
445240,Cordelia,Garnier,1954-07-18
445242,Goh,Conia,1954-11-13
445248,Leandro,Bellone,1954-09-22
445249,Nobuyoshi,Gargeya,1953-07-29
445250,Alenka,Zaiane,1954-06-07
445251,Ingemar,Terekhov,1955-12-03
445264,Yannik,Masamoto,1953-12-07
445267,Dmitri,Koblitz,1954-06-12
445274,Gou,Leonhardt,1953-12-26
445283,Dmitry,Attimonelli,1953-02-18
445303,Lillian,Angel,1954-04-23
445304,Francoise,Polupanov,1952-11-10
445306,Arvind,Taubman,1953-10-05
445314,Adel,Caine,1953-05-15
445315,Otmar,Conde,1953-06-17
445316,Moni,Straney,1955-05-21
445330,Lijie,Mitina,1952-05-09
445334,Perla,Sessa,1954-04-07
445355,Susanne,Dengi,1955-10-11
445366,Raimond,Panienski,1952-07-30
445370,Leaf,Shinomoto,1952-07-13
445371,Phillip,Tempesti,1952-04-09
445381,Heekeun,Solovay,1952-08-18
445389,Sariel,Begiun,1953-07-08
445391,Tesuro,Hopewell,1955-12-14
445397,Stein,Servi,1952-12-16
445402,Hatem,Perz,1954-12-26
445410,Elvia,Brodie,1953-07-19
445412,Odinaldo,Ratzlaff,1953-10-24
445414,Subhankar,Teitelbaum,1952-10-04
445416,Kasturi,Awdeh,1954-09-10
445460,Barna,Lamma,1953-02-01
445463,Gopalakrishnan,Perna,1952-06-05
445479,Urs,Porotnikoff,1955-01-21
445484,Yagil,Ventosa,1954-08-25
445493,Arvind,Ramsey,1952-04-08
445497,Jouko,Hofmeyr,1954-02-06
445499,Shem,Shumilov,1955-09-13
445501,Behnaam,Wolniewicz,1954-01-06
445505,Vugranam,Khalid,1952-11-03
445509,Hein,Templeman,1954-08-07
445524,Djelloul,Radivojevic,1954-05-22
445531,Jamaludin,Randt,1954-07-04
445534,Poorav,Picht,1953-04-11
445546,Mandell,Encarnacion,1955-12-30
445550,Shaz,Baik,1953-03-18
445552,Ziyad,Kleiser,1953-04-17
445556,Badri,Schaar,1952-07-26
445562,Alair,Pietracaprina,1954-08-23
445574,Erzsebet,Murtha,1954-03-05
445580,Mori,Lung,1952-12-02
445597,Thodoros,Murthy,1954-11-16
445600,Patricia,Schlegelmilch,1954-03-03
445611,Chrisa,Murtafg,1953-06-27
445614,Xudong,Riexinger,1953-07-04
445621,Shmuel,Impagliazzo,1954-02-12
445622,Sasan,Iisaka,1955-10-19
445626,Satoru,Lanphier,1954-07-28
445630,Bangqing,Rosch,1955-01-21
445632,Zhiguo,Bressoud,1954-01-12
445633,Michaela,Barriga,1955-07-23
445634,Erez,Chandrasekhar,1953-09-02
445654,Shietung,Hertweck,1952-05-06
445659,Jagoda,Bodoff,1954-12-23
445682,Jongsuk,Peha,1954-05-26
445688,Gunilla,Carrere,1953-05-07
445689,Naraig,Shihab,1952-06-09
445701,Luigi,Naumovich,1952-07-03
445703,Badri,Murtha,1952-10-30
445715,Shooichi,Schurmann,1955-05-08
445716,Sachio,Douceur,1953-06-11
445721,Arra,Falby,1955-05-07
445728,Herb,Lorin,1955-09-29
445742,Ayonca,Teitelbaum,1953-03-18
445743,Nagui,Clouatre,1953-11-20
445757,Heeju,Chiola,1954-04-23
445760,Pohua,Schicker,1955-06-02
445769,Theirry,Aingworth,1952-03-29
445772,Tuval,Oehlmann,1952-02-02
445787,Conrado,Cannard,1952-11-01
445790,Visit,Luon,1952-08-18
445840,Marko,Czaja,1954-11-26
445844,Jeane,Slobodova,1954-01-14
445848,Qunsheng,Emden,1953-03-26
445852,Bernt,Doering,1954-12-22
445888,Munir,Geffroy,1954-05-23
445889,Christophe,Standera,1952-12-17
445897,Oddvar,Krybus,1955-05-29
445900,Zissis,Parfitt,1955-08-23
445902,Ziyad,Dulli,1952-08-15
445910,Patricia,Fritzsche,1955-01-01
445911,JoAnne,Gide,1955-02-28
445928,Abdulah,Ermel,1953-07-06
445931,Amabile,Falster,1955-09-29
445932,Mariusz,Schrooten,1954-12-17
445934,Beshir,Casperson,1952-07-22
445964,Alagu,Kaelbling,1952-05-25
445970,Chuanti,Polajnar,1955-12-11
445985,Van,Ginesta,1952-12-12
445988,Denny,Yetto,1953-04-26
445995,Mabo,Denny,1954-12-06
446024,Susanna,Srimani,1954-12-02
446026,Bikash,Ritcey,1954-03-07
446030,Mahmut,Peris,1954-01-01
446036,Supot,McClurg,1954-01-28
446038,Sangeeta,Ponthieu,1954-09-30
446045,Margareta,Narwekar,1955-09-11
446061,Moie,Koyama,1955-08-31
446071,Rasiah,Danner,1953-01-09
446080,Oksana,Boudaillier,1953-11-28
446083,Subir,Chiodo,1955-04-14
446087,Samphel,Farris,1954-10-23
446088,Nevin,Verspoor,1952-02-03
446089,Junsik,Serov,1955-10-22
446100,Faiza,Mitina,1953-02-13
446108,Georg,Reinhart,1953-01-28
446115,Marko,Heyers,1955-11-14
446123,Chirstian,Velasco,1952-04-07
446128,Filipe,Rajaraman,1953-08-04
446131,Carrsten,Desikan,1954-05-05
446139,Odoardo,Schlenzig,1954-04-11
446147,Krassimir,Karunanithi,1954-12-11
446178,Georg,Fiutem,1955-12-07
446189,Kwangyoen,Muhlberg,1953-02-04
446190,Jaroslava,Baba,1955-12-19
446193,Yoshimitsu,Gimbel,1953-05-29
446195,Licheng,Shimshoni,1953-02-06
446209,Arumugam,Iisaka,1955-04-21
446223,Gay,Perin,1953-07-25
446241,Oscar,Schrooten,1952-05-23
446243,Along,Schwartzbauer,1955-11-25
446244,Denis,Baez,1955-02-13
446259,Qingxiang,Birjandi,1953-03-04
446264,Kasturi,Barriga,1955-01-26
446274,Lucian,Penttonen,1954-05-21
446276,Becky,Stroustrup,1953-08-21
446283,Shrikanth,Wursthorn,1955-01-17
446285,Arto,Shanbhogue,1954-02-05
446287,Bilhanan,Nyrup,1954-12-12
446290,Itzchak,Lortz,1955-11-19
446302,Zhiguo,Siepmann,1955-09-23
446314,Yuguang,Speek,1953-02-21
446319,Adam,Siepmann,1955-07-10
446324,Marit,Matzov,1955-04-17
446326,Basem,Peak,1952-03-19
446328,Feixiong,Pehl,1954-08-15
446348,Panayotis,Kalloufi,1955-04-02
446350,Marl,Zolotykh,1954-07-17
446352,Sariel,Muhlberg,1954-06-20
446355,Kiam,Vieri,1954-10-21
446370,Bedrich,Sewelson,1953-05-29
446376,Duangkaew,DeMori,1952-06-21
446380,Fumiyo,Egerstedt,1952-09-28
446391,Kauko,Camarinopoulos,1952-02-16
446402,Goa,Snedden,1955-06-12
446404,Malu,Luks,1953-07-08
446439,Marko,Kuszyk,1952-02-27
446448,Lobel,Gulla,1955-03-10
446455,Mabhin,Honiden,1954-04-01
446456,Shimshon,Usery,1954-02-18
446468,Kagan,Lanphier,1955-01-09
446469,Yucai,Krupka,1954-12-21
446505,Lubomir,Neimat,1953-09-28
446511,Guoxiang,Hennings,1953-03-14
446512,Chiranjit,Ruther,1953-09-08
446516,Kristin,Schlegelmilch,1952-10-14
446533,Xiaoshan,Kalorkoti,1954-03-01
446544,Conal,Kumaresan,1955-02-20
446558,Weiyi,Braunschweig,1953-09-29
446561,Sivanarayana,Sridhar,1954-12-12
446565,Phule,Passafiume,1954-02-03
446574,Lijia,Vuskovic,1955-09-18
446602,Uzi,Reistad,1953-04-11
446607,Urs,Hinsberger,1953-04-28
446611,Moto,Garigliano,1955-04-07
446631,Nakhoon,Biros,1955-10-04
446633,Junichi,Zeidenstein,1953-12-13
446640,Stevo,Crooks,1952-10-18
446645,Ferdinand,Ranst,1953-03-21
446669,Gor,Pezzoli,1955-12-01
446670,Alejandro,Gerteisen,1953-07-27
446695,Filipe,Einsfeld,1954-01-22
446727,Unal,Merks,1953-11-01
446735,Taizo,Tiemann,1952-07-10
446744,Vishv,Rahier,1952-09-01
446758,Chaitali,Peha,1952-10-07
446768,Conor,Kroha,1953-07-23
446772,Nathan,Pettis,1955-06-13
446788,Peer,Chaudhury,1953-11-05
446795,Cheong,Famili,1953-03-06
446801,Yolla,Kropp,1952-10-14
446802,Parviz,Rosis,1953-12-11
446804,Hilari,Iacovou,1953-11-29
446815,Zhonghui,Badr,1952-05-02
446822,Patricio,Riefers,1952-05-09
446848,Lenore,Oskamp,1954-09-16
446863,Haldon,Flowers,1955-08-11
446871,Munenori,Brobst,1952-06-15
446888,Ishfaq,Iisaku,1952-05-02
446891,Susanta,Heuser,1953-03-04
446894,Heather,Rousseau,1955-06-16
446905,Oscal,Cools,1953-11-22
446931,Lihong,Openshaw,1955-05-19
446966,Shaowen,Tyugu,1953-03-19
446978,Hyuckchul,Nollmann,1955-12-29
446981,Yannik,Chartres,1953-04-08
446982,Ipke,Siegrist,1955-05-13
446990,Zhanqiu,Streng,1954-08-29
446991,Elgin,Polupanov,1954-07-20
447001,Moty,Beetstra,1954-05-20
447008,Zsolt,Cooman,1952-09-14
447017,Ramachenga,Vecchi,1953-02-24
447021,Shigeu,Denna,1954-09-09
447023,Masaki,Joslin,1954-01-05
447025,Ferdinand,Veevers,1954-11-28
447045,Xiaocheng,Baak,1954-01-29
447061,Ewing,Pluym,1955-08-31
447072,George,Mukaidono,1954-07-13
447075,Charlene,Mellouli,1953-03-06
447076,Teruyuki,Straney,1954-10-15
447079,Dante,Stanger,1953-07-09
447081,Chinhyun,Colorni,1954-05-03
447091,Suzette,Perfilyeva,1954-05-26
447092,Inderjeet,Lorho,1953-12-08
447101,Tse,Parhami,1954-06-17
447121,Girolamo,Giveon,1953-02-15
447127,Shigeaki,Delaune,1954-11-03
447132,Masaru,Crelier,1954-08-19
447149,Teiji,Eppinger,1952-06-02
447164,Ulises,Deverell,1952-03-21
447194,Anneke,Rando,1954-12-27
447195,Jaques,Ruemmler,1952-08-31
447203,Gila,Lienhardt,1954-05-10
447213,Adas,Warwick,1954-09-23
447215,Danae,Mullainathan,1952-09-29
447220,Inderjeet,Malinowski,1952-10-21
447238,Shigehito,Comte,1953-04-14
447240,Maja,Riefers,1953-12-25
447241,Satosi,Azevdeo,1955-02-03
447242,Gino,Keustermans,1955-03-15
447260,Ramalingam,Kalorkoti,1954-09-13
447274,Hongzhu,Journel,1952-06-12
447275,Ranga,Kenevan,1953-12-22
447294,Florian,Kitsuregawa,1952-10-06
447307,Barton,Butterworth,1952-09-03
447322,Marc,Snedden,1953-10-05
447349,Yinghua,Speel,1952-04-10
447354,Valeska,Ghalwash,1955-06-22
447372,Bouchung,Heijenga,1954-06-18
447385,Yongqiao,Skrikant,1953-08-07
447391,Sverrir,Muhlberg,1955-06-04
447395,Rosalyn,Quaggetto,1955-12-01
447396,Kazuyasu,Oberman,1953-01-19
447399,Brewster,Murrill,1955-08-20
447401,Perry,Feinberg,1953-09-17
447413,Jayson,Schach,1953-01-16
447420,Satoru,Peot,1954-05-09
447431,Kokou,Guting,1953-12-16
447449,Jordanka,Klyachko,1952-06-18
447454,Niteen,Improta,1955-01-02
447462,Mart,Pileggi,1954-12-09
447480,Maik,Leppanen,1954-06-26
447507,Gro,Kaelbling,1953-01-07
447530,Bodh,Zeidenstein,1954-10-24
447548,Kazuhide,Cardazo,1954-01-01
447564,Charmane,Kriebel,1954-11-04
447565,Qunsheng,Facello,1954-01-25
447584,Jouni,VanScheik,1952-06-09
447614,Xinglin,Penn,1954-06-08
447618,Sachio,Tetzlaff,1954-09-16
447622,Tokuyasu,Lipner,1953-03-29
447632,Yucel,Paludetto,1954-11-24
447635,Kitty,Ranft,1952-09-14
447637,Ung,Liesche,1953-07-15
447654,Padma,Guerreiro,1955-06-02
447656,Seongbae,Rissland,1952-11-21
447658,Fen,Ossenbruggen,1953-01-17
447665,Martien,Schaar,1954-06-28
447701,Lucien,Etalle,1954-04-06
447705,Giordano,Docker,1955-08-27
447727,Basem,Merel,1953-09-25
447743,Valery,Ferretti,1955-01-28
447748,Shooichi,Hammerschmidt,1953-04-30
447750,Fun,Engberts,1953-06-17
447764,Berna,Plotkin,1954-04-12
447765,Arie,Chachaty,1952-04-06
447773,Masato,Peot,1954-05-23
447791,Huei,Pluym,1954-11-15
447800,Xiaoshan,Polupanov,1953-01-30
447808,Wanqing,Gimbel,1954-04-30
447816,Abdelwaheb,Buescher,1953-08-12
447820,Conor,Swist,1954-06-15
447822,Arvind,Suomi,1954-06-12
447825,Remmert,Schueller,1952-08-31
447826,Harjit,Morris,1953-09-10
447849,Izaskun,Wissmann,1952-04-19
447850,Duke,Decleir,1952-08-10
447868,Shaw,Reeker,1952-04-30
447893,Munir,Hockney,1955-06-12
447928,Jianhao,Spell,1952-02-10
447962,Seongbin,Linares,1955-01-16
447967,Isamu,Kitai,1955-10-10
447985,Sedat,Alencar,1955-05-28
447989,Wojceich,Gini,1953-01-17
448008,Shem,Taubenfeld,1954-05-12
448014,Kristof,Selenyi,1954-04-19
448025,Vitaly,Rosis,1954-08-05
448030,Kagan,Serna,1952-09-22
448037,Niclas,Trachtenberg,1954-05-14
448044,Yakkov,Stille,1953-09-11
448047,Xinyu,Gini,1955-02-21
448054,Franziska,Imataki,1955-01-27
448079,Ingmar,Benaini,1953-12-28
448089,Xiong,Kalloufi,1952-04-12
448096,Aksel,Rouquie,1955-02-14
448102,Tamiya,Wissmann,1954-08-12
448124,Hongzhu,Roohalamini,1955-11-19
448131,Aloys,Akaboshi,1953-05-04
448136,Garnik,Ushiama,1954-11-23
448138,Izaskun,Welham,1953-05-30
448154,Nahid,Ramsay,1952-09-21
448156,Xuejia,Spataro,1953-06-30
448166,Bangqing,Schneeberger,1952-06-28
448210,Marc,Hoppenstand,1952-08-25
448211,Shim,Dratva,1953-06-26
448214,Sumant,Morton,1953-07-21
448235,Giao,Flowers,1954-11-24
448237,Chenxi,Tagansky,1954-12-05
448250,Susumu,Teitelbaum,1955-11-29
448254,Hironobu,Gischer,1953-11-19
448258,Fatemeh,Rusterholz,1954-12-03
448260,Gad,Garnick,1955-08-25
448282,Rosine,Peek,1955-05-15
448287,Neven,Wynblatt,1952-11-06
448297,Nahum,Ghelli,1954-09-28
448307,Sibyl,Walstra,1952-10-13
448309,Yahiko,Socorro,1953-10-17
448313,Chinhyun,Carrere,1955-11-14
448323,Dipayan,Kadhim,1953-08-08
448327,Zhonghui,Roccetti,1954-03-10
448328,Dipayan,Kavraki,1954-06-27
448334,Rasikan,Turnbull,1955-09-08
448352,Arnould,Takanami,1953-08-16
448357,Parviz,Munch,1953-08-20
448359,Nirmal,Comellas,1955-10-26
448362,Denis,Erol,1954-03-20
448363,Elrique,Duclos,1955-09-03
448364,Xuedong,Sinitsyn,1954-08-13
448365,Domenico,Bernatsky,1953-04-15
448369,Mohit,Ghelli,1953-09-07
448388,Shaleah,Gluchowski,1954-04-10
448394,Parke,Atchley,1952-02-08
448400,Mokhtar,Kakkad,1955-03-29
448406,Masami,Kitsuregawa,1955-03-11
448433,IEEE,Zastre,1952-05-18
448438,Bangqing,Anguita,1952-04-01
448440,Idoia,Bala,1952-08-14
448444,KayLiang,Armand,1953-03-01
448452,Zsolt,Flowers,1954-02-20
448460,Selwyn,Kuszyk,1954-03-15
448466,Basil,Zockler,1955-08-09
448471,Piyawadee,Luks,1954-12-04
448475,Marl,Braunmuhl,1953-06-06
448478,Ulf,Stanger,1954-12-06
448483,Snehasis,Tempesti,1954-10-23
448495,Goncalo,Scharstein,1954-06-06
448498,Ishfaq,Joslin,1953-11-21
448510,Candido,Bratsberg,1955-06-13
448524,Kwangsub,Akazan,1953-03-16
448535,Francesca,Hiroyama,1954-11-01
448554,Sushant,Swiss,1955-06-16
448563,Kensei,Terlouw,1954-04-01
448565,Herb,Linares,1955-03-27
448566,Subhada,Milicia,1955-07-14
448570,Yechiam,Figueira,1953-04-21
448572,Shigeu,Szilard,1952-03-11
448583,Leon,Wolniewicz,1953-03-01
448585,Shin,Makrucki,1955-04-12
448606,Khoa,Zastre,1952-09-29
448623,Tetsurou,Taubman,1952-09-22
448632,Chikako,Hiroyama,1952-07-01
448639,Pintsang,Zobel,1952-05-11
448647,Rosalie,dAstous,1952-05-18
448664,Mori,Khamsi,1952-10-08
448681,Fayez,Gini,1954-01-03
448692,Sukumar,Weisert,1954-01-21
448694,Constantijn,Luef,1955-06-23
448697,Mototsugu,Pietracaprina,1954-08-12
448707,Laurentiu,Basart,1953-09-12
448744,Eishiro,Dichev,1953-06-27
448749,Utz,Hasenauer,1955-05-26
448755,Masaki,Reeker,1954-03-05
448759,Luigi,Bojadziev,1954-10-12
448762,Hirochika,Lakshmanan,1955-12-22
448766,Yinghua,Fabrizio,1953-12-27
448775,Arnould,Buescher,1954-08-26
448779,Alair,Gelosh,1952-10-16
448781,Luigi,Heering,1955-01-28
448785,Mostafa,Terwilliger,1954-03-31
448795,Jolita,Brlek,1953-09-09
448799,Shahab,Socorro,1955-12-26
448808,Yannik,Adachi,1955-05-17
448810,Tomofumi,Kropp,1952-07-16
448813,Khosrow,Mullainathan,1952-07-22
448818,Alejandra,Maginnis,1953-08-01
448835,Chikako,Benzmuller,1952-04-28
448846,Abdulla,Lipner,1953-05-31
448858,Takahiro,Emmart,1954-05-14
448860,Jixiang,Gecseg,1954-09-17
448861,Odysseas,Noriega,1954-12-18
448870,Sadegh,Dymetman,1955-07-18
448877,Poornachandra,Pehl,1952-07-21
448894,Rildo,Kugler,1952-09-05
448899,Rance,Mattern,1954-06-14
448908,Mountaz,Rehfuss,1955-10-18
448914,Vesna,Atrawala,1955-11-26
448928,Heon,Birch,1954-09-10
448929,Dinkar,Tyugu,1953-05-24
448936,IEEE,Zongker,1955-06-18
448941,Pascal,Rothenberg,1953-08-03
448947,Lijie,Douceur,1954-10-12
448957,Lene,Unno,1954-10-21
448967,Nidapan,Lindenbaum,1952-10-28
448974,Marlo,Vickson,1954-04-01
449013,Xiping,Collette,1954-07-29
449023,Jinpo,Kuhnemann,1954-06-08
449026,Geoff,Nergos,1955-01-27
449028,Xuedong,Bhattacharjee,1955-11-18
449058,Tsutomu,Coney,1954-01-10
449060,Erzsebet,Kroon,1954-06-23
449069,Gilbert,Gadepally,1954-10-12
449075,Aran,Lund,1954-01-06
449077,Cathie,Molenaar,1953-03-21
449082,Barry,Merey,1952-03-07
449087,Khalid,Eppinger,1954-04-29
